,id,ticker,lastUpdated
5382,5382,MCAD,2021-04-16
5383,5383,MCADR,2021-04-16
5384,5384,MCADU,2021-04-16
5385,5385,MCBC,2021-04-16
5386,5386,MCBS,2021-04-16
5387,5387,MCFE,2021-04-16
5388,5388,MCFT,2021-04-16
5389,5389,MCHP,2021-04-16
5390,5390,MCHX,2021-04-16
5391,5391,MCMJ,2021-04-16
5392,5392,MCMJW,2021-04-16
5393,5393,MCRB,2021-04-16
5394,5394,MCRI,2021-04-16
5395,5395,MDB,2021-04-16
5396,5396,MDCA,2021-04-16
5397,5397,MDGL,2021-04-16
5398,5398,MDGS,2021-04-16
5399,5399,MDGSW,2021-04-16
5400,5400,MDIA,2021-04-16
5401,5401,MDJH,2021-04-16
5402,5402,MDLZ,2021-04-16
5403,5403,MDNA,2021-04-16
5404,5404,MDRR,2021-04-16
5405,5405,MDRRP,2021-04-16
5406,5406,MDRX,2021-04-16
5407,5407,MDVL,2021-04-16
5408,5408,MDWD,2021-04-16
5409,5409,MDWT,2021-04-16
5410,5410,MDXG,2021-04-16
5411,5411,MEDP,2021-04-16
5412,5412,MEDS,2021-04-16
5413,5413,MEIP,2021-04-16
5414,5414,MELI,2021-04-16
5415,5415,MEOH,2021-04-16
5416,5416,MERC,2021-04-16
5417,5417,MESA,2021-04-16
5418,5418,MESO,2021-04-16
5419,5419,METC,2021-04-16
5420,5420,METX,2021-04-16
5421,5421,METXW,2021-04-16
5422,5422,MFH,2021-04-16
5423,5423,MFIN,2021-04-16
5424,5424,MFNC,2021-04-16
5425,5425,MGEE,2021-04-16
5426,5426,MGI,2021-04-16
5427,5427,MGIC,2021-04-16
5428,5428,MGLN,2021-04-16
5429,5429,MGNI,2021-04-16
5430,5430,MGNX,2021-04-16
5431,5431,MGPI,2021-04-16
5432,5432,MGRC,2021-04-16
5433,5433,MGTA,2021-04-16
5434,5434,MGTX,2021-04-16
5435,5435,MGYR,2021-04-16
5436,5436,MHLD,2021-04-16
5437,5437,MICT,2021-04-16
5438,5438,MIDD,2021-04-16
5439,5439,MIK,2021-04-16
5440,5440,MILE,2021-04-16
5441,5441,MILEW,2021-04-16
5442,5442,MIME,2021-04-16
5443,5443,MIND,2021-04-16
5444,5444,MINDP,2021-04-16
5445,5445,MIRM,2021-04-16
5446,5446,MIST,2021-04-16
5447,5447,MITC,2021-04-16
5448,5448,MITK,2021-04-16
5449,5449,MITO,2021-04-16
5450,5450,MKD,2021-04-16
5451,5451,MKGI,2021-04-16
5452,5452,MKSI,2021-04-16
5453,5453,MKTX,2021-04-16
5454,5454,MKTY,2021-04-16
5455,5455,MLAB,2021-04-16
5456,5456,MLAC,2021-04-16
5457,5457,MLACU,2021-04-16
5458,5458,MLACW,2021-04-16
5459,5459,MLCO,2021-04-16
5460,5460,MLHR,2021-04-16
5461,5461,MLND,2021-04-16
5462,5462,MLVF,2021-04-16
5463,5463,MMAC,2021-04-16
5464,5464,MMLP,2021-04-16
5465,5465,MMSI,2021-04-16
5466,5466,MMYT,2021-04-16
5467,5467,MNDO,2021-04-16
5468,5468,MNKD,2021-04-16
5469,5469,MNOV,2021-04-16
5470,5470,MNPR,2021-04-16
5471,5471,MNRO,2021-04-16
5472,5472,MNSB,2021-04-16
5473,5473,MNSBP,2021-04-16
5474,5474,MNST,2021-04-16
5475,5475,MNTK,2021-04-16
5476,5476,MNTX,2021-04-16
5477,5477,MODV,2021-04-16
5478,5478,MOFG,2021-04-16
5479,5479,MOGO,2021-04-16
5480,5480,MOHO,2021-04-16
5481,5481,MOMO,2021-04-16
5482,5482,MON,2021-04-16
5483,5483,MONCU,2021-04-16
5484,5484,MONCW,2021-04-16
5485,5485,MOR,2021-04-16
5486,5486,MORF,2021-04-16
5487,5487,MORN,2021-04-16
5488,5488,MOSY,2021-04-16
5489,5489,MOTN,2021-04-16
5490,5490,MOTNU,2021-04-16
5491,5491,MOTNW,2021-04-16
5492,5492,MOTS,2021-04-16
5493,5493,MOVE,2021-04-16
5494,5494,MOXC,2021-04-16
5495,5495,MPAA,2021-04-16
5496,5496,MPACU,2021-04-16
5497,5497,MPB,2021-04-16
5498,5498,MPWR,2021-04-16
5499,5499,MRAC,2021-04-16
5500,5500,MRACU,2021-04-16
5501,5501,MRACW,2021-04-16
5502,5502,MRAM,2021-04-16
5503,5503,MRBK,2021-04-16
5504,5504,MRCC,2021-04-16
5505,5505,MRCY,2021-04-16
5506,5506,MREO,2021-04-16
5507,5507,MRIN,2021-04-16
5508,5508,MRKR,2021-04-16
5509,5509,MRLN,2021-04-16
5510,5510,MRM,2021-04-16
5511,5511,MRNA,2021-04-16
5512,5512,MRNS,2021-04-16
5513,5513,MRSN,2021-04-16
5514,5514,MRTN,2021-04-16
5515,5515,MRTX,2021-04-16
5516,5516,MRUS,2021-04-16
5517,5517,MRVI,2021-04-16
5518,5518,MRVL,2021-04-16
5519,5519,MSAC,2021-04-16
5520,5520,MSACW,2021-04-16
5521,5521,MSBI,2021-04-16
5522,5522,MSDAU,2021-04-16
5523,5523,MSEX,2021-04-16
5524,5524,MSFT,2021-04-16
5525,5525,MSGM,2021-04-16
5526,5526,MSON,2021-04-16
5527,5527,MSTR,2021-04-16
5528,5528,MSVB,2021-04-16
5529,5529,MTAC,2021-04-16
5530,5530,MTACU,2021-04-16
5531,5531,MTACW,2021-04-16
5532,5532,MTBC,2021-04-16
5533,5533,MTBCP,2021-04-16
5534,5534,MTC,2021-04-16
5535,5535,MTCH,2021-04-16
5536,5536,MTCR,2021-04-16
5537,5537,MTEM,2021-04-16
5538,5538,MTEX,2021-04-16
5539,5539,MTLS,2021-04-16
5540,5540,MTP,2021-04-16
5541,5541,MTRX,2021-04-16
5542,5542,MTSI,2021-04-16
5543,5543,MTSL,2021-04-16
5544,5544,MU,2021-04-16
5545,5545,MUDS,2021-04-16
5546,5546,MUDSU,2021-04-16
5547,5547,MUDSW,2021-04-16
5548,5548,MVBF,2021-04-16
5549,5549,MVIS,2021-04-16
5550,5550,MWK,2021-04-16
5551,5551,MXIM,2021-04-16
5552,5552,MYFW,2021-04-16
5553,5553,MYGN,2021-04-16
5554,5554,MYRG,2021-04-16
5555,5555,MYSZ,2021-04-16
5556,5556,MYT,2021-04-16
5557,5557,NAAC,2021-04-16
5558,5558,NAACU,2021-04-16
5559,5559,NAACW,2021-04-16
5560,5560,NAII,2021-04-16
5561,5561,NAKD,2021-04-16
5562,5562,NAOV,2021-04-16
5563,5563,NARI,2021-04-16
5564,5564,NATH,2021-04-16
5565,5565,NATI,2021-04-16
5566,5566,NATR,2021-04-16
5567,5567,NAVI,2021-04-16
5568,5568,NBEV,2021-04-16
5569,5569,NBIX,2021-04-16
5570,5570,NBLX,2021-04-16
5571,5571,NBN,2021-04-16
5572,5572,NBRV,2021-04-16
5573,5573,NBSE,2021-04-16
5574,5574,NBSTU,2021-04-16
5575,5575,NBTB,2021-04-16
5576,5576,NBTX,2021-04-16
5577,5577,NCBS,2021-04-16
5578,5578,NCMI,2021-04-16
5579,5579,NCNA,2021-04-16
5580,5580,NCNO,2021-04-16
5581,5581,NCSM,2021-04-16
5582,5582,NCTY,2021-04-16
5583,5583,NDACU,2021-04-16
5584,5584,NDAQ,2021-04-16
5585,5585,NDLS,2021-04-16
5586,5586,NDRA,2021-04-16
5587,5587,NDRAW,2021-04-16
5588,5588,NDSN,2021-04-16
5589,5589,NEBC,2021-04-16
5590,5590,NEBCU,2021-04-16
5591,5591,NEBCW,2021-04-16
5592,5592,NEO,2021-04-16
5593,5593,NEOG,2021-04-16
5594,5594,NEON,2021-04-16
5595,5595,NEPH,2021-04-16
5596,5596,NEPT,2021-04-16
5597,5597,NERV,2021-04-16
5598,5598,NESR,2021-04-16
5599,5599,NESRW,2021-04-16
5600,5600,NETE,2021-04-16
5601,5601,NEWA,2021-04-16
5602,5602,NEWT,2021-04-16
5603,5603,NEWTL,2021-04-16
5604,5604,NEWTZ,2021-04-16
5605,5605,NEXI,2021-04-16
5606,5606,NEXT,2021-04-16
5607,5607,NFBK,2021-04-16
5608,5608,NFE,2021-04-16
5609,5609,NFLX,2021-04-16
5610,5610,NGAC,2021-04-16
5611,5611,NGACU,2021-04-16
5612,5612,NGACW,2021-04-16
5613,5613,NGCAU,2021-04-16
5614,5614,NGM,2021-04-16
5615,5615,NGMS,2021-04-16
5616,5616,NH,2021-04-16
5617,5617,NHIC,2021-04-16
5618,5618,NHICU,2021-04-16
5619,5619,NHICW,2021-04-16
5620,5620,NHTC,2021-04-16
5621,5621,NICE,2021-04-16
5622,5622,NICK,2021-04-16
5623,5623,NISN,2021-04-16
5624,5624,NIU,2021-04-16
5625,5625,NKLA,2021-04-16
5626,5626,NKSH,2021-04-16
5627,5627,NKTR,2021-04-16
5628,5628,NKTX,2021-04-16
5629,5629,NLOK,2021-04-16
5630,5630,NLSP,2021-04-16
5631,5631,NLSPW,2021-04-16
5632,5632,NLTX,2021-04-16
5633,5633,NMFC,2021-04-16
5634,5634,NMIH,2021-04-16
5635,5635,NMMC,2021-04-16
5636,5636,NMMCU,2021-04-16
5637,5637,NMMCW,2021-04-16
5638,5638,NMRD,2021-04-16
5639,5639,NMRK,2021-04-16
5640,5640,NMTR,2021-04-16
5641,5641,NNBR,2021-04-16
5642,5642,NNDM,2021-04-16
5643,5643,NNOX,2021-04-16
5644,5644,NOAC,2021-04-16
5645,5645,NOACU,2021-04-16
5646,5646,NOACW,2021-04-16
5647,5647,NODK,2021-04-16
5648,5648,NOTV,2021-04-16
5649,5649,NOVN,2021-04-16
5650,5650,NOVT,2021-04-16
5651,5651,NRAC,2021-04-16
5652,5652,NRACU,2021-04-16
5653,5653,NRACW,2021-04-16
5654,5654,NRBO,2021-04-16
5655,5655,NRC,2021-04-16
5656,5656,NRIM,2021-04-16
5657,5657,NRIX,2021-04-16
5658,5658,NSEC,2021-04-16
5659,5659,NSIT,2021-04-16
5660,5660,NSSC,2021-04-16
5661,5661,NSTG,2021-04-16
5662,5662,NSYS,2021-04-16
5663,5663,NTAP,2021-04-16
5664,5664,NTCT,2021-04-16
5665,5665,NTEC,2021-04-16
5666,5666,NTES,2021-04-16
5667,5667,NTGR,2021-04-16
5668,5668,NTIC,2021-04-16
5669,5669,NTLA,2021-04-16
5670,5670,NTNX,2021-04-16
5671,5671,NTRA,2021-04-16
5672,5672,NTRS,2021-04-16
5673,5673,NTRSO,2021-04-16
5674,5674,NTUS,2021-04-16
5675,5675,NTWK,2021-04-16
5676,5676,NUAN,2021-04-16
5677,5677,NURO,2021-04-16
5678,5678,NUVA,2021-04-16
5679,5679,NUZE,2021-04-16
5680,5680,NVAX,2021-04-16
5681,5681,NVCN,2021-04-16
5682,5682,NVCR,2021-04-16
5683,5683,NVDA,2021-04-16
5684,5684,NVEC,2021-04-16
5685,5685,NVEE,2021-04-16
5686,5686,NVFY,2021-04-16
5687,5687,NVIV,2021-04-16
5688,5688,NVMI,2021-04-16
5689,5689,NVOS,2021-04-16
5690,5690,NVSA,2021-04-16
5691,5691,NVSAU,2021-04-16
5692,5692,NVSAW,2021-04-16
5693,5693,NVVE,2021-04-16
5694,5694,NVVEW,2021-04-16
5695,5695,NWBI,2021-04-16
5696,5696,NWE,2021-04-16
5697,5697,NWFL,2021-04-16
5698,5698,NWL,2021-04-16
5699,5699,NWLI,2021-04-16
5700,5700,NWPX,2021-04-16
5701,5701,NWS,2021-04-16
5702,5702,NWSA,2021-04-16
5703,5703,NXGN,2021-04-16
5704,5704,NXPI,2021-04-16
5705,5705,NXST,2021-04-16
5706,5706,NXTC,2021-04-16
5707,5707,NXTD,2021-04-16
5708,5708,NYMT,2021-04-16
5709,5709,NYMTM,2021-04-16
5710,5710,NYMTN,2021-04-16
5711,5711,NYMTO,2021-04-16
5712,5712,NYMTP,2021-04-16
5713,5713,NYMX,2021-04-16
5714,5714,OAS,2021-04-16
5715,5715,OBAS,2021-04-16
5716,5716,OBCI,2021-04-16
5717,5717,OBLG,2021-04-16
5718,5718,OBLN,2021-04-16
5719,5719,OBNK,2021-04-16
5720,5720,OBSV,2021-04-16
5721,5721,OCAX,2021-04-16
5722,5722,OCAXU,2021-04-16
5723,5723,OCAXW,2021-04-16
5724,5724,OCC,2021-04-16
5725,5725,OCCI,2021-04-16
5726,5726,OCCIP,2021-04-16
5727,5727,OCDX,2021-04-16
5728,5728,OCFC,2021-04-16
5729,5729,OCFCP,2021-04-16
5730,5730,OCG,2021-04-16
5731,5731,OCGN,2021-04-16
5732,5732,OCSL,2021-04-16
5733,5733,OCUL,2021-04-16
5734,5734,OCUP,2021-04-16
5735,5735,OCX,2021-04-16
5736,5736,ODFL,2021-04-16
5737,5737,ODP,2021-04-16
5738,5738,ODT,2021-04-16
5739,5739,OEG,2021-04-16
5740,5740,OEPW,2021-04-16
5741,5741,OEPWU,2021-04-16
5742,5742,OEPWW,2021-04-16
5743,5743,OESX,2021-04-16
5744,5744,OFED,2021-04-16
5745,5745,OFIX,2021-04-16
5746,5746,OFLX,2021-04-16
5747,5747,OFS,2021-04-16
5748,5748,OFSSG,2021-04-16
5749,5749,OFSSI,2021-04-16
5750,5750,OGI,2021-04-16
5751,5751,OHPAU,2021-04-16
5752,5752,OIIM,2021-04-16
5753,5753,OKTA,2021-04-16
5754,5754,OLB,2021-04-16
5755,5755,OLED,2021-04-16
5756,5756,OLK,2021-04-16
5757,5757,OLLI,2021-04-16
5758,5758,OLMA,2021-04-16
5759,5759,OM,2021-04-16
5760,5760,OMAB,2021-04-16
5761,5761,OMCL,2021-04-16
5762,5762,OMEG,2021-04-16
5763,5763,OMER,2021-04-16
5764,5764,OMEX,2021-04-16
5765,5765,OMP,2021-04-16
5766,5766,ON,2021-04-16
5767,5767,ONB,2021-04-16
5768,5768,ONCR,2021-04-16
5769,5769,ONCS,2021-04-16
5770,5770,ONCT,2021-04-16
5771,5771,ONCY,2021-04-16
5772,5772,ONDS,2021-04-16
5773,5773,ONEM,2021-04-16
5774,5774,ONEW,2021-04-16
5775,5775,ONTX,2021-04-16
5776,5776,ONTXW,2021-04-16
5777,5777,ONVO,2021-04-16
5778,5778,OPBK,2021-04-16
5779,5779,OPCH,2021-04-16
5780,5780,OPEN,2021-04-16
5781,5781,OPENW,2021-04-16
5782,5782,OPGN,2021-04-16
5783,5783,OPHC,2021-04-16
5784,5784,OPI,2021-04-16
5785,5785,OPINI,2021-04-16
5786,5786,OPINL,2021-04-16
5787,5787,OPK,2021-04-16
5788,5788,OPNT,2021-04-16
5789,5789,OPOF,2021-04-16
5790,5790,OPRA,2021-04-16
5791,5791,OPRT,2021-04-16
5792,5792,OPRX,2021-04-16
5793,5793,OPT,2021-04-16
5794,5794,OPTN,2021-04-16
5795,5795,OPTT,2021-04-16
5796,5796,ORBC,2021-04-16
5797,5797,ORGO,2021-04-16
5798,5798,ORGS,2021-04-16
5799,5799,ORIC,2021-04-16
5800,5800,ORLY,2021-04-16
5801,5801,ORMP,2021-04-16
5802,5802,ORPH,2021-04-16
5803,5803,ORRF,2021-04-16
5804,5804,ORTX,2021-04-16
5805,5805,OSBC,2021-04-16
5806,5806,OSIS,2021-04-16
5807,5807,OSMT,2021-04-16
5808,5808,OSN,2021-04-16
5809,5809,OSPN,2021-04-16
5810,5810,OSS,2021-04-16
5811,5811,OSTK,2021-04-16
5812,5812,OSTR,2021-04-16
5813,5813,OSTRU,2021-04-16
5814,5814,OSTRW,2021-04-16
5815,5815,OSUR,2021-04-16
5816,5816,OSW,2021-04-16
5817,5817,OTEX,2021-04-16
5818,5818,OTIC,2021-04-16
5819,5819,OTLK,2021-04-16
5820,5820,OTLKW,2021-04-16
5821,5821,OTRA,2021-04-16
5822,5822,OTRAU,2021-04-16
5823,5823,OTRAW,2021-04-16
5824,5824,OTRK,2021-04-16
5825,5825,OTRKP,2021-04-16
5826,5826,OTTR,2021-04-16
5827,5827,OVBC,2021-04-16
5828,5828,OVID,2021-04-16
5829,5829,OVLY,2021-04-16
5830,5830,OXBR,2021-04-16
5831,5831,OXBRW,2021-04-16
5832,5832,OXLC,2021-04-16
5833,5833,OXLCL,2021-04-16
5834,5834,OXLCM,2021-04-16
5835,5835,OXLCP,2021-04-16
5836,5836,OXSQ,2021-04-16
5837,5837,OXSQL,2021-04-16
5838,5838,OXSQZ,2021-04-16
5839,5839,OYST,2021-04-16
5840,5840,OZK,2021-04-16
5841,5841,OZON,2021-04-16
5842,5842,PAA,2021-04-16
5843,5843,PAAS,2021-04-16
5844,5844,PACB,2021-04-16
5845,5845,PACW,2021-04-16
5846,5846,PACX,2021-04-16
5847,5847,PACXU,2021-04-16
5848,5848,PACXW,2021-04-16
5849,5849,PAE,2021-04-16
5850,5850,PAEWW,2021-04-16
5851,5851,PAGP,2021-04-16
5852,5852,PAHC,2021-04-16
5853,5853,PAIC,2021-04-16
5854,5854,PAICU,2021-04-16
5855,5855,PAICW,2021-04-16
5856,5856,PANA,2021-04-16
5857,5857,PANL,2021-04-16
5858,5858,PAQC,2021-04-16
5859,5859,PAQCU,2021-04-16
5860,5860,PAQCW,2021-04-16
5861,5861,PASG,2021-04-16
5862,5862,PATI,2021-04-16
5863,5863,PATK,2021-04-16
5864,5864,PAVM,2021-04-16
5865,5865,PAVMW,2021-04-16
5866,5866,PAVMZ,2021-04-16
5867,5867,PAX,2021-04-16
5868,5868,PAYA,2021-04-16
5869,5869,PAYAW,2021-04-16
5870,5870,PAYS,2021-04-16
5871,5871,PAYX,2021-04-16
5872,5872,PBCT,2021-04-16
5873,5873,PBCTP,2021-04-16
5874,5874,PBFS,2021-04-16
5875,5875,PBHC,2021-04-16
5876,5876,PBIP,2021-04-16
5877,5877,PBLA,2021-04-16
5878,5878,PBPB,2021-04-16
5879,5879,PBTS,2021-04-16
5880,5880,PBYI,2021-04-16
5881,5881,PCAR,2021-04-16
5882,5882,PCB,2021-04-16
5883,5883,PCH,2021-04-16
5884,5884,PCOM,2021-04-16
5885,5885,PCRX,2021-04-16
5886,5886,PCSA,2021-04-16
5887,5887,PCSB,2021-04-16
5888,5888,PCT,2021-04-16
5889,5889,PCTI,2021-04-16
5890,5890,PCTTU,2021-04-16
5891,5891,PCTTW,2021-04-16
5892,5892,PCTY,2021-04-16
5893,5893,PCVX,2021-04-16
5894,5894,PCYG,2021-04-16
5895,5895,PCYO,2021-04-16
5896,5896,PDCE,2021-04-16
5897,5897,PDCO,2021-04-16
5898,5898,PDD,2021-04-16
5899,5899,PDEX,2021-04-16
5900,5900,PDFS,2021-04-16
5901,5901,PDLB,2021-04-16
5902,5902,PDSB,2021-04-16
5903,5903,PEBK,2021-04-16
5904,5904,PEBO,2021-04-16
5905,5905,PEGA,2021-04-16
5906,5906,PENN,2021-04-16
5907,5907,PEP,2021-04-16
5908,5908,PERI,2021-04-16
5909,5909,PESI,2021-04-16
5910,5910,PETQ,2021-04-16
5911,5911,PETS,2021-04-16
5912,5912,PETZ,2021-04-16
5913,5913,PFBC,2021-04-16
5914,5914,PFBI,2021-04-16
5915,5915,PFC,2021-04-16
5916,5916,PFDR,2021-04-16
5917,5917,PFDRU,2021-04-16
5918,5918,PFDRW,2021-04-16
5919,5919,PFG,2021-04-16
5920,5920,PFHD,2021-04-16
5921,5921,PFIE,2021-04-16
5922,5922,PFIN,2021-04-16
5923,5923,PFIS,2021-04-16
5924,5924,PFLT,2021-04-16
5925,5925,PFMT,2021-04-16
5926,5926,PFPT,2021-04-16
5927,5927,PFSW,2021-04-16
5928,5928,PFX,2021-04-16
5929,5929,PFXNL,2021-04-16
5930,5930,PGC,2021-04-16
5931,5931,PGEN,2021-04-16
5932,5932,PGNY,2021-04-16
5933,5933,PGRW,2021-04-16
5934,5934,PGRWU,2021-04-16
5935,5935,PGRWW,2021-04-16
5936,5936,PHAR,2021-04-16
5937,5937,PHAS,2021-04-16
5938,5938,PHAT,2021-04-16
5939,5939,PHCF,2021-04-16
5940,5940,PHIC,2021-04-16
5941,5941,PHICU,2021-04-16
5942,5942,PHICW,2021-04-16
5943,5943,PHIO,2021-04-16
5944,5944,PHIOW,2021-04-16
5945,5945,PHUN,2021-04-16
5946,5946,PHUNW,2021-04-16
5947,5947,PHVS,2021-04-16
5948,5948,PI,2021-04-16
5949,5949,PINC,2021-04-16
5950,5950,PIRS,2021-04-16
5951,5951,PIXY,2021-04-16
5952,5952,PKBK,2021-04-16
5953,5953,PKOH,2021-04-16
5954,5954,PLAB,2021-04-16
5955,5955,PLAY,2021-04-16
5956,5956,PLBC,2021-04-16
5957,5957,PLBY,2021-04-16
5958,5958,PLCE,2021-04-16
5959,5959,PLIN,2021-04-16
5960,5960,PLL,2021-04-16
5961,5961,PLMIU,2021-04-16
5962,5962,PLMR,2021-04-16
5963,5963,PLPC,2021-04-16
5964,5964,PLRX,2021-04-16
5965,5965,PLSE,2021-04-16
5966,5966,PLTK,2021-04-16
5967,5967,PLUG,2021-04-16
5968,5968,PLUS,2021-04-16
5969,5969,PLXP,2021-04-16
5970,5970,PLXS,2021-04-16
5971,5971,PLYA,2021-04-16
5972,5972,PMBC,2021-04-16
5973,5973,PMD,2021-04-16
5974,5974,PME,2021-04-16
5975,5975,PMGM,2021-04-16
5976,5976,PMGMU,2021-04-16
5977,5977,PMGMW,2021-04-16
5978,5978,PMVP,2021-04-16
5979,5979,PNBK,2021-04-16
5980,5980,PNFP,2021-04-16
5981,5981,PNFPP,2021-04-16
5982,5982,PNNT,2021-04-16
5983,5983,PNNTG,2021-04-16
5984,5984,PNRG,2021-04-16
5985,5985,PNTG,2021-04-16
5986,5986,POAI,2021-04-16
5987,5987,PODD,2021-04-16
5988,5988,POLA,2021-04-16
5989,5989,POOL,2021-04-16
5990,5990,POSH,2021-04-16
5991,5991,POW,2021-04-16
5992,5992,POWI,2021-04-16
5993,5993,POWL,2021-04-16
5994,5994,POWRU,2021-04-16
5995,5995,POWRW,2021-04-16
5996,5996,POWW,2021-04-16
5997,5997,PPBI,2021-04-16
5998,5998,PPBT,2021-04-16
5999,5999,PPC,2021-04-16
6000,6000,PPD,2021-04-16
6001,6001,PPGH,2021-04-16
6002,6002,PPGHU,2021-04-16
6003,6003,PPGHW,2021-04-16
6004,6004,PPIH,2021-04-16
6005,6005,PPSI,2021-04-16
6006,6006,PPTA,2021-04-16
6007,6007,PRAA,2021-04-16
6008,6008,PRAH,2021-04-16
6009,6009,PRAX,2021-04-16
6010,6010,PRCH,2021-04-16
6011,6011,PRCHW,2021-04-16
6012,6012,PRDO,2021-04-16
6013,6013,PRFT,2021-04-16
6014,6014,PRFX,2021-04-16
6015,6015,PRGS,2021-04-16
6016,6016,PRIM,2021-04-16
6017,6017,PRLD,2021-04-16
6018,6018,PROF,2021-04-16
6019,6019,PROG,2021-04-16
6020,6020,PROV,2021-04-16
6021,6021,PRPH,2021-04-16
6022,6022,PRPL,2021-04-16
6023,6023,PRPO,2021-04-16
6024,6024,PRQR,2021-04-16
6025,6025,PRSR,2021-04-16
6026,6026,PRSRU,2021-04-16
6027,6027,PRSRW,2021-04-16
6028,6028,PRTA,2021-04-16
6029,6029,PRTC,2021-04-16
6030,6030,PRTG,2021-04-16
6031,6031,PRTH,2021-04-16
6032,6032,PRTK,2021-04-16
6033,6033,PRTS,2021-04-16
6034,6034,PRVB,2021-04-16
6035,6035,PSAC,2021-04-16
6036,6036,PSACU,2021-04-16
6037,6037,PSACW,2021-04-16
6038,6038,PSAG,2021-04-16
6039,6039,PSAGU,2021-04-16
6040,6040,PSAGW,2021-04-16
6041,6041,PSEC,2021-04-16
6042,6042,PSHG,2021-04-16
6043,6043,PSMT,2021-04-16
6044,6044,PSNL,2021-04-16
6045,6045,PSTI,2021-04-16
6046,6046,PSTV,2021-04-16
6047,6047,PSTX,2021-04-16
6048,6048,PT,2021-04-16
6049,6049,PTC,2021-04-16
6050,6050,PTCT,2021-04-16
6051,6051,PTE,2021-04-16
6052,6052,PTEN,2021-04-16
6053,6053,PTGX,2021-04-16
6054,6054,PTIC,2021-04-16
6055,6055,PTICU,2021-04-16
6056,6056,PTICW,2021-04-16
6057,6057,PTMN,2021-04-16
6058,6058,PTNR,2021-04-16
6059,6059,PTOCU,2021-04-16
6060,6060,PTON,2021-04-16
6061,6061,PTPI,2021-04-16
6062,6062,PTRS,2021-04-16
6063,6063,PTSI,2021-04-16
6064,6064,PTVCA,2021-04-16
6065,6065,PTVCB,2021-04-16
6066,6066,PTVE,2021-04-16
6067,6067,PUBM,2021-04-16
6068,6068,PUCK,2021-04-16
6069,6069,PUCKU,2021-04-16
6070,6070,PUCKW,2021-04-16
6071,6071,PULM,2021-04-16
6072,6072,PUYI,2021-04-16
6073,6073,PVAC,2021-04-16
6074,6074,PVBC,2021-04-16
6075,6075,PWFL,2021-04-16
6076,6076,PWOD,2021-04-16
6077,6077,PXLW,2021-04-16
6078,6078,PXS,2021-04-16
6079,6079,PXSAP,2021-04-16
6080,6080,PXSAW,2021-04-16
6081,6081,PYPD,2021-04-16
6082,6082,PYPL,2021-04-16
6083,6083,PYR,2021-04-16
6084,6084,PZZA,2021-04-16
6085,6085,QADA,2021-04-16
6086,6086,QADB,2021-04-16
6087,6087,QCOM,2021-04-16
6088,6088,QCRH,2021-04-16
6089,6089,QDEL,2021-04-16
6090,6090,QELL,2021-04-16
6091,6091,QELLU,2021-04-16
6092,6092,QELLW,2021-04-16
6093,6093,QFIN,2021-04-16
6094,6094,QH,2021-04-16
6095,6095,QIWI,2021-04-16
6096,6096,QK,2021-04-16
6097,6097,QLGN,2021-04-16
6098,6098,QLI,2021-04-16
6099,6099,QLYS,2021-04-16
6100,6100,QMCO,2021-04-16
6101,6101,QNST,2021-04-16
6102,6102,QQQX,2021-04-16
6103,6103,QRHC,2021-04-16
6104,6104,QRTEA,2021-04-16
6105,6105,QRTEB,2021-04-16
6106,6106,QRTEP,2021-04-16
6107,6107,QRVO,2021-04-16
6108,6108,QTNT,2021-04-16
6109,6109,QTRX,2021-04-16
6110,6110,QTT,2021-04-16
6111,6111,QUIK,2021-04-16
6112,6112,QUMU,2021-04-16
6113,6113,QURE,2021-04-16
6114,6114,RAAC,2021-04-16
6115,6115,RAACU,2021-04-16
6116,6116,RAACW,2021-04-16
6117,6117,RACA,2021-04-16
6118,6118,RACB,2021-04-16
6119,6119,RADA,2021-04-16
6120,6120,RADI,2021-04-16
6121,6121,RAIL,2021-04-16
6122,6122,RAND,2021-04-16
6123,6123,RAPT,2021-04-16
6124,6124,RARE,2021-04-16
6125,6125,RAVE,2021-04-16
6126,6126,RAVN,2021-04-16
6127,6127,RBB,2021-04-16
6128,6128,RBBN,2021-04-16
6129,6129,RBCAA,2021-04-16
6130,6130,RBCN,2021-04-16
6131,6131,RBKB,2021-04-16
6132,6132,RBNC,2021-04-16
6133,6133,RCEL,2021-04-16
6134,6134,RCHG,2021-04-16
6135,6135,RCHGU,2021-04-16
6136,6136,RCHGW,2021-04-16
6137,6137,RCII,2021-04-16
6138,6138,RCKT,2021-04-16
6139,6139,RCKY,2021-04-16
6140,6140,RCLF,2021-04-16
6141,6141,RCLFU,2021-04-16
6142,6142,RCLFW,2021-04-16
6143,6143,RCM,2021-04-16
6144,6144,RCMT,2021-04-16
6145,6145,RCON,2021-04-16
6146,6146,RDCM,2021-04-16
6147,6147,RDFN,2021-04-16
6148,6148,RDHL,2021-04-16
6149,6149,RDI,2021-04-16
6150,6150,RDIB,2021-04-16
6151,6151,RDNT,2021-04-16
6152,6152,RDUS,2021-04-16
6153,6153,RDVT,2021-04-16
6154,6154,RDWR,2021-04-16
6155,6155,REAL,2021-04-16
6156,6156,REDU,2021-04-16
6157,6157,REED,2021-04-16
6158,6158,REFR,2021-04-16
6159,6159,REG,2021-04-16
6160,6160,REGI,2021-04-16
6161,6161,REGN,2021-04-16
6162,6162,REKR,2021-04-16
